envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
373	4593000	4521000	5241000	4641000	3801000	4761000	
374	4590000	4518000	5238000	4638000	3798000	4758000	
375	4587000	4515000	5235000	4635000	3795000	4755000	
376	4584000	4512000	5232000	4632000	3792000	4752000	
377	4581000	4509000	5229000	4629000	3789000	4749000	
378	4602000	4506000	5226000	4746000	3786000	4746000	
379	4623000	4623000	5223000	4743000	3783000	4743000	
380	4644000	4620000	5220000	4740000	3900000	4740000	
381	4641000	4617000	5217000	4737000	3897000	4737000	
382	4662000	4614000	5334000	4734000	3894000	4734000	
383	4683000	4731000	5331000	4731000	3891000	4731000	
384	4704000	4728000	5328000	4728000	4008000	4728000	
385	4701000	4725000	5325000	4725000	4005000	4725000	
386	4746000	4722000	5442000	4722000	4122000	4722000	
387	4743000	4719000	5439000	4719000	4119000	4719000	
388	4740000	4716000	5436000	4716000	4116000	4716000	
389	4737000	4713000	5433000	4713000	4113000	4713000	
390	4734000	4710000	5430000	4710000	4110000	4710000	
391	4755000	4827000	5427000	4707000	4107000	4707000	
392	4776000	4824000	5424000	4704000	4224000	4704000	
393	4773000	4821000	5421000	4701000	4221000	4701000	
394	4794000	4818000	5418000	4818000	4218000	4698000	
395	4815000	4815000	5415000	4815000	4335000	4695000	
396	4812000	4812000	5412000	4812000	4332000	4692000	
397	4833000	4809000	5409000	4809000	4449000	4689000	
398	4830000	4806000	5406000	4806000	4446000	4686000	
399	4827000	4803000	5403000	4803000	4443000	4683000	
400	4872000	4920000	5400000	4800000	4560000	4680000	
401	4893000	4917000	5397000	4917000	4557000	4677000	
402	4890000	4914000	5394000	4914000	4554000	4674000	
403	4935000	5031000	5511000	4911000	4551000	4671000	
404	4932000	5028000	5508000	4908000	4548000	4668000	
405	4953000	5025000	5505000	5025000	4545000	4665000	
406	4974000	5142000	5502000	5022000	4542000	4662000	
407	4971000	5139000	5499000	5019000	4539000	4659000	
408	4968000	5136000	5496000	5016000	4536000	4656000	
409	4965000	5133000	5493000	5013000	4533000	4653000	
410	4986000	5130000	5490000	5130000	4530000	4650000	
411	5007000	5127000	5487000	5247000	4527000	4647000	
412	5004000	5124000	5484000	5244000	4524000	4644000	
413	5001000	5121000	5481000	5241000	4521000	4641000	
414	5046000	5238000	5478000	5238000	4638000	4638000	
415	5067000	5355000	5475000	5235000	4635000	4635000	
416	5064000	5352000	5472000	5232000	4632000	4632000	
417	5109000	5469000	5469000	5349000	4629000	4629000	
418	5106000	5466000	5466000	5346000	4626000	4626000	
419	5103000	5463000	5463000	5343000	4623000	4623000	
420	5100000	5460000	5460000	5340000	4620000	4620000	
421	5097000	5457000	5457000	5337000	4617000	4617000	
422	5094000	5454000	5454000	5334000	4614000	4614000	
423	5091000	5451000	5451000	5331000	4611000	4611000	
424	5136000	5448000	5448000	5448000	4728000	4608000	
425	5133000	5445000	5445000	5445000	4725000	4605000	
426	5154000	5562000	5442000	5442000	4722000	4602000	
427	5151000	5559000	5439000	5439000	4719000	4599000	
428	5148000	5556000	5436000	5436000	4716000	4596000	
