envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
424	5016000	5568000	5448000	4488000	4968000	4608000	
425	5013000	5565000	5445000	4485000	4965000	4605000	
426	5034000	5562000	5442000	4602000	4962000	4602000	
427	5031000	5559000	5439000	4599000	4959000	4599000	
428	5028000	5556000	5436000	4596000	4956000	4596000	
429	5049000	5553000	5433000	4593000	5073000	4593000	
430	5046000	5550000	5430000	4590000	5070000	4590000	
431	5067000	5547000	5427000	4707000	5067000	4587000	
432	5088000	5544000	5544000	4704000	5064000	4584000	
433	5109000	5541000	5541000	4821000	5061000	4581000	
434	5130000	5538000	5658000	4818000	5058000	4578000	
435	5175000	5535000	5655000	4935000	5055000	4695000	
436	5172000	5532000	5652000	4932000	5052000	4692000	
437	5169000	5529000	5649000	4929000	5049000	4689000	
438	5166000	5526000	5646000	4926000	5046000	4686000	
439	5187000	5523000	5643000	5043000	5043000	4683000	
440	5184000	5520000	5640000	5040000	5040000	4680000	
441	5205000	5637000	5637000	5037000	5037000	4677000	
442	5226000	5634000	5754000	5034000	5034000	4674000	
443	5247000	5631000	5871000	5031000	5031000	4671000	
444	5268000	5628000	5868000	5148000	5028000	4668000	
445	5289000	5625000	5865000	5145000	5145000	4665000	
446	5310000	5622000	5982000	5142000	5142000	4662000	
447	5307000	5619000	5979000	5139000	5139000	4659000	
448	5304000	5616000	5976000	5136000	5136000	4656000	
449	5301000	5613000	5973000	5133000	5133000	4653000	
450	5298000	5610000	5970000	5130000	5130000	4650000	
451	5295000	5607000	5967000	5127000	5127000	4647000	
452	5292000	5604000	5964000	5124000	5124000	4644000	
453	5289000	5601000	5961000	5121000	5121000	4641000	
454	5310000	5598000	5958000	5118000	5238000	4638000	
455	5307000	5595000	5955000	5115000	5235000	4635000	
456	5304000	5592000	5952000	5112000	5232000	4632000	
457	5373000	5589000	5949000	5229000	5349000	4749000	
458	5394000	5586000	5946000	5226000	5346000	4866000	
459	5415000	5703000	5943000	5223000	5343000	4863000	
460	5460000	5700000	5940000	5220000	5460000	4980000	
461	5481000	5817000	5937000	5217000	5457000	4977000	
462	5502000	5934000	5934000	5214000	5454000	4974000	
463	5499000	5931000	5931000	5211000	5451000	4971000	
464	5496000	5928000	5928000	5208000	5448000	4968000	
465	5493000	5925000	5925000	5205000	5445000	4965000	
466	5514000	6042000	5922000	5202000	5442000	4962000	
467	5511000	6039000	5919000	5199000	5439000	4959000	
